"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","78/4315","116/9418",0.672413793103448,1.46762296719543,4.65983523975588,2.32334477134706e-06,3.89436837863889e-05,3.89436837863889e-05,"ALDH6A1/ALDOA/DLST/ADPGK/PGK1/AGXT2/PFKM/OGDH/HIBCH/PRPS1/CS/ME2/ACAT1/HKDC1/G6PD/SDHC/PCCB/SHMT1/PFKL/ESD/ENO3/TKFC/PDHA1/IDNK/GAPDH/DLD/AGXT/ACO2/ACSS2/GLYCTK/ALDOB/PCCA/H6PD/PHGDH/IDH1/PGP/SUCLG1/GCSH/SUCLA2/PGAM1/GOT2/DLAT/RGN/MDH2/PGD/GPT2/CAT/ACOX3/ME1/GLDC/MCEE/ACOX1/ALDOC/HK2/PKM/PSPH/PC/PSAT1/IDH3G/ACO1/FBP1/ADH5/ENO1/SHMT2/RPE/GLUD1/IDH3A/ECHS1/SDHB/ME3/MMUT/MDH1/GPT/AMT/SDSL/FH/CPS1/TPI1",78
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","60/4315","85/9418",0.705882352941177,1.54067207415991,4.60433240739409,3.04938550238023e-06,4.87901680380837e-05,4.87901680380837e-05,"PNP/AK7/NME2/NT5C/NUDT16/LACC1/DCTD/ADSL/UPP1/AK3/ENPP3/NT5DC4/DCTPP1/GMPS/NME1/CMPK1/NT5C3A/NT5M/UPP2/AK5/RRM1/RRM2/ENTPD6/UCK1/CDA/ENTPD2/RRM2B/IMPDH2/ADK/GUK1/ADA/CTPS1/IMPDH1/TK2/GDA/APRT/NT5C2/ADSS2/AK9/DTYMK/DGUOK/NT5E/TYMP/NTPCR/NME7/NME6/ADA2/AK2/AMPD2/HPRT1/CMPK2/ENTPD8/ENTPD5/UCK2/ITPA/AK1/DCK/HDDC2/ENPP1/AK4",60
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","40/4315","52/9418",0.769230769230769,1.67893751671272,4.51427803409756,4.53841123866306e-06,6.94574241743217e-05,6.94574241743217e-05,"LIPC/LIPA/SCARB1/ANGPTL3/STARD3/SOAT1/ABCB11/ABCA1/NPC1/LRP2/APOC3/SOAT2/ANGPTL8/VDAC1/APOA2/PCSK9/VAPB/LIPG/LRP1/LRPAP1/LDLR/CETP/VAPA/APOE/APOH/OSBPL5/APOA1/VDAC2/LDLRAP1/NPC2/APOB/VDAC3/STARD3NL/CIDEB/SORT1/APOC1/CYP27A1/ANGPTL4/NCEH1/MYLIP",40
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","100/4315","158/9418",0.632911392405063,1.38140428590287,4.44572423448962,6.3070530480649e-06,9.25034447049519e-05,9.25034447049519e-05,"LPIN2/FZD4/EIF4E/ATP6V1A/STRADA/PIK3CA/KRAS/EIF4B/LAMTOR4/GRB10/PIK3R1/RNF152/PDPK1/AKT1S1/SOS2/LAMTOR1/PIK3CB/SOS1/CAB39L/CHUK/PRKAA1/RRAGD/LRP5/DEPTOR/TNFRSF1A/MAPK1/TELO2/SGK1/LPIN3/RAF1/RPS6KA1/STRADB/LRP6/LPIN1/MTOR/PTEN/STK11/RRAGC/MAPK3/FZD1/SEH1L/WNT2B/PIK3R2/ATP6V1B2/RRAGB/CAB39/TSC1/MLST8/MAPKAP1/ULK1/ATP6V1F/DVL2/IGF1R/RHEB/BRAF/DVL1/RPS6KB1/NPRL3/WNT10B/MAP2K1/NRAS/RHOA/DEPDC5/ATP6V1G1/NPRL2/RPS6KA3/IRS1/IGF1/SKP2/RICTOR/SESN2/ATP6V1C1/SLC7A5/WNT11/RPS6KB2/FLCN/SEC13/PIK3CD/EIF4EBP1/SLC3A2/RPS6/SLC38A9/FZD7/AKT2/RRAGA/FZD5/RPTOR/LAMTOR2/PRR5/ATP6V1B1/PRKCG/CLIP1/MAP2K2/FNIP2/ATP6V1H/WDR59/INSR/LAMTOR3/CASTOR1/FZD3",100
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","99/4315","157/9418",0.630573248407643,1.3763010089231,4.37210081745856,8.84466142891872e-06,0.000122262452078859,0.000122262452078859,"CAMK2B/NFATC2/MAPKAPK2/LIPA/ELMO1/CPT1A/PTK2/SPHK2/MFGE8/VPS33A/MAPK14/PTPN11/PROS1/PTPN6/CD47/AXL/ABCA1/RAB5C/ANO3/TGFBRAP1/ANO5/RXRA/ATP11B/HAVCR1/ATP2A2/THBS1/ATP11A/S1PR1/CX3CL1/MAPK1/TYRO3/TGFB1/SGK1/ARG1/ADAM9/CAMK2G/DUSP4/HAVCR2/DUSP7/ATP8A1/VPS18/DUSP16/BCAR1/SLC16A1/DUSP5/ADAM10/MAPK3/RAC1/LRP1/DOCK1/PTGER4/CD24/RAB17/RAB7A/P2RY6/CEBPB/MAPK13/DNMT3A/JAK2/PLA2G6/CREB1/CAMK2D/MAP2K1/ARNT/SPHK1/PECAM1/SLC2A1/PBX1/VPS16/CALR/PPARG/NR1H3/ANO6/ARG2/ADAM17/BSG/SIRPA/CRKL/NR1H2/ANO4/PANX1/RAB5B/GULP1/CASP1/ITGB3/MERTK/ODC1/PLA2G15/CRK/ITGB5/XKR8/MAP2K2/SLC66A1/EPOR/NFATC3/SIRT1/VPS41/VPS8/CASP7",99
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","72/4315","108/9418",0.666666666666667,1.45507918115102,4.37378978838003,9.03074930127937e-06,0.000122262452078859,0.000122262452078859,"UPF2/PYM1/KPNA1/NUP210L/KPNA7/AHCTF1/RANBP2/CASC3/NUP155/KPNA2/NXT2/AAAS/TNPO1/TMEM33/SUMO3/NUP88/TNPO3/THOC5/RAN/NMD3/SUMO2/POM121/POM121C/NUP58/KPNA6/KPNB1/IPO5/TNPO2/KPNA3/NUP42/EEF1A1/SRRM1/UPF3B/KPNA4/RAE1/IPO7/SEH1L/NDC1/IPO8/EIF4A3/NUP214/IPO11/XPOT/NXF1/UPF1/UBE2I/GLE1/MAGOHB/SAP18/XPO1/NUP205/NUP210/DDX19B/NUP43/RANGAP1/XPO6/SEC13/PHAX/SENP2/ALYREF/KPNA5/XPO4/THOC1/NUP85/SUMO1/NUP35/THOC2/XPO7/NUP160/IPO4/SNUPN/PNN",72
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","37/4315","48/9418",0.770833333333333,1.68243530320587,4.35859192215376,9.57037762307888e-06,0.00012476936753051,0.00012476936753051,"ALDH6A1/ACADM/AGXT2/HIBCH/EHHADH/ACAA1/AACS/ACAT1/HADH/BCAT2/PCCB/ACSF3/ALDH1B1/ALDH2/ALDH9A1/DLD/HIBADH/HMGCS2/ACAA2/ACADSB/ABAT/PCCA/BCKDHB/DBT/ALDH7A1/AUH/MCCC1/MCEE/ACAD8/HMGCS1/BCKDHA/ECHS1/HMGCL/MMUT/BCAT1/AOX1/ALDH3A2",37
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","50/4315","70/9418",0.714285714285714,1.5590134083761,4.31663963555371,1.19172072007182e-05,0.000149816319094743,0.000149816319094743,"RAPGEF1/RAP1A/PIK3CA/KRAS/CDC42/RAP1B/PIK3R1/PTPN11/TGFB2/GAB1/TFE3/CUL2/SOS2/PIK3CB/MET/SOS1/ELOC/MAPK1/PAK3/TGFB1/VHL/RAF1/PAK2/MAPK3/RAC1/PIK3R2/PAK4/VEGFA/TGFB3/EGLN1/EP300/CDKN1A/BRAF/MAP2K1/NRAS/ARNT/SLC2A1/ELOB/PAK1/CRKL/FLCN/EPAS1/PIK3CD/EGLN2/AKT2/CRK/CREBBP/MAP2K2/FH/RBX1",50
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","42/4315","57/9418",0.736842105263158,1.60824541074587,4.23534748223785,1.72583473774708e-05,0.000209480630236887,0.000209480630236887,"MGAT2/RPN1/ALG13/MGAT4A/MGAT1/DAD1/DDOST/KRTCAP2/GANAB/MGAT4C/ALG10/MAN2A1/ALG1/MAN1A2/ALG14/OSTC/ALG11/DPM1/ST6GAL1/ALG5/ALG3/MAN1A1/ALG8/B4GALT3/ALG12/DOLPP1/OST4/ALG9/MOGS/DPM3/STT3B/MGAT4B/DOLK/MAGT1/MGAT5/ALG6/MAN1C1/SRD5A3/B4GALT1/DPAGT1/MAN2A2/B4GALT2",42
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","29/4315","36/9418",0.805555555555556,1.75822067722415,4.19114861555849,2.02072060691255e-05,0.000237097884544406,0.000237097884544406,"RNASEH2A/PCNA/POLD3/MCM3/MCM5/POLD1/POLA2/POLE/MCM4/MCM6/RFC5/POLD4/RPA2/RFC1/PRIM1/FEN1/PRIM2/POLA1/RNASEH1/RFC3/RNASEH2C/MCM7/POLE2/RNASEH2B/RFC2/RPA3/POLD2/DNA2/RFC4",29
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","87/4315","138/9418",0.630434782608696,1.37599879087108,4.09153155098401,3.0856228062959e-05,0.000350367492843921,0.000350367492843921,"RAPGEF1/FLOT2/LIPE/EIF4E/PRKAG2/PHKA2/MKNK1/PIK3CA/ACACB/PRKAG1/PYGB/KRAS/SHC1/G6PC3/HKDC1/PTPN1/CALM3/PIK3R1/PHKG2/TRIP10/PDPK1/SOS2/PIK3CB/PPP1CC/SOS1/IRS2/PRKAA1/PPP1CA/MAPK1/CBLB/RAF1/SLC2A4/MTOR/PRKCI/SH2B2/PRKAR2A/CALM1/RHOQ/GYS2/MKNK2/MAPK3/FASN/PPP1R3B/PIK3R2/PTPRF/INPP5A/TSC1/INPPL1/PRKAB2/FOXO1/PPP1R3C/PPARGC1A/RHEB/PRKAR2B/BRAF/RPS6KB1/EXOC7/MAP2K1/NRAS/HK2/IRS1/SORBS1/FBP1/PDE3B/G6PC1/CALML4/CBL/RPS6KB2/CRKL/PPP1R3D/PIK3CD/PRKAR1A/EIF4EBP1/SOCS1/SHC2/RPS6/PYGL/PHKB/AKT2/CRK/RPTOR/PCK2/MAP2K2/PRKACB/INSR/SREBF1/SOCS2",87
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","122/4315","204/9418",0.598039215686274,1.30529161838548,4.05358945926958,3.47768221845323e-05,0.000380688767154,0.000380688767154,"FZD4/CAMK2B/SMAD2/SMO/PLCG2/PPP1R12C/PIK3CA/ANK3/PTK2/ROCK1/KRAS/EIF4B/CDC42/MAPK14/RRAS2/FN1/TIMP3/GPC3/PIK3R1/PTPN11/ITGB1/ERBB3/TGFB2/PTPN6/PDPK1/GAB1/SOS2/PIK3CB/PTCH1/MET/PPP1CC/SOS1/SRC/ITGA2/PPP1CA/THBS1/FRS2/MAPK1/TGFB1/ITPR1/RAF1/PDCD4/CAMK2G/MTOR/SLC9A1/CCND1/ITPR2/FAS/SHH/MAPK3/FASLG/DDX5/FZD1/RAC1/WNT2B/PIK3R2/VEGFA/ARHGEF1/SDC2/EGFR/STAT3/IHH/EZR/MAPK13/IGF1R/ANK2/CDKN1A/CD44/CAV2/PXN/MIR21/BRAF/CTSL/PPP1R12B/RPS6KB1/CAMK2D/WNT10B/MAP2K1/NRAS/RHOA/HCLS1/MDM2/FGF2/IGF1/ERBB2/TFAP4/PLAUR/ARHGEF12/MRAS/ESR1/CBL/WNT11/RPS6KB2/PAK1/IQGAP1/ACTB/DROSHA/PIK3CD/RDX/ITGB3/PPP1R12A/RPS6/CAV1/ACTG1/FZD7/SDC4/PLCE1/CTNNB1/AKT2/FZD5/ITGB5/PRKCG/SDC1/MAP2K2/MYC/VAV2/PRKACB/ITGA5/RRAS/ITPR3/HBEGF/FZD3",122
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","134/4315","227/9418",0.590308370044053,1.28841812956544,4.04471571750731,3.56895719206875e-05,0.000380688767154,0.000380688767154,"NDUFS2/EPHX2/NDUFV2/SLC25A4/PTPRJ/ATP5PB/NDUFC1/PIK3CA/PRKD2/ATP5F1A/PTK2/KRAS/SLC26A1/MAPK14/NFKBIA/ATP5F1B/FOS/PTPN1/NDUFB1/PIK3R1/GSTO2/ABL2/PTPN11/SDHC/NDUFB10/CBR1/MAP2K4/PDPK1/COX7A2L/COX5B/SOD2/NDUFA5/FOXO3/COXFA4/SOS2/PIK3CB/MET/SOS1/KEAP1/SRC/CHUK/COX5A/HMOX1/MAP2K7/UQCR10/MAPK1/NDUFA11/NDUFAB1/NDUFS5/GSTO1/RAF1/AHR/ATP5MC2/CYP1A1/EPHX1/GSTM4/AS3MT/COX4I1/VDAC1/PTEN/NFE2L2/NCF2/NDUFV3/MGST2/CYP2E1/NQO1/MAPK3/NDUFS3/GSTA4/PPIF/RAC1/PIK3R2/VEGFA/NDUFB5/NDUFS7/NOX4/IKBKG/EGFR/PLD1/NDUFA7/NDUFA1/COX6A1/MAPK13/MGST1/ATP5F1E/EPHX4/COX7C/CAT/GSTA5/COX8A/CYBA/ATP5PD/PRKD1/UQCRC2/BRAF/COXFA4L2/SLC26A6/MAP2K1/NDUFB6/NDUFS4/NRAS/UQCR11/ABL1/ATP5F1D/GSTA1/ARNT/GSTM2/COX6B2/COX6C/AKR1C3/COX7A2/ATP5MC3/PIK3CD/NDUFA10/AKR1A1/SLC26A2/SDHB/PRKCD/NDUFS8/UQCRC1/VDAC2/AKT2/COX7B/GSTM1/NDUFB7/ACP1/VDAC3/AKR1C4/MAP2K2/NDUFB11/NFKB1/NDUFB4/CYC1/NDUFC2-KCTD14",134
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","78/4315","122/9418",0.639344262295082,1.3954447884809,4.04251476939933,3.8482595761942e-05,0.000398408050241282,0.000398408050241282,"LIPE/PRKAG2/CREB3L3/PFKM/STRADA/PIK3CA/ACACB/PPP2R1B/PRKAG1/CPT1A/G6PC3/PIK3R1/PDPK1/FOXO3/AKT1S1/PFKL/PIK3CB/CAB39L/IRS2/EEF2/PRKAA1/TBC1D1/CCNA2/SLC2A4/STRADB/SCD/ADIPOR1/PPP2R2A/MTOR/STK11/CCND1/GYS2/ADIPOR2/PPP2R5B/PPP2R1A/PPP2R5A/CREB3L4/FASN/PIK3R2/RAB2A/CAB39/TSC1/PRKAB2/FOXO1/ULK1/PPARGC1A/IGF1R/CFTR/CREB5/PPP2R2D/RHEB/CREB1/CAMKK2/RPS6KB1/RAB8A/PFKFB4/IRS1/IGF1/FBP1/G6PC1/PPARG/RPS6KB2/EEF2K/RAB10/CRTC2/PIK3CD/EIF4EBP1/LEPR/CREB3L2/AKT2/RPTOR/PCK2/PPP2CB/MLYCD/SIRT1/INSR/SREBF1/PFKFB2",78
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","175/4315","308/9418",0.568181818181818,1.24012430211735,3.93990895869745,5.34172918456537e-05,0.000537225335133432,0.000537225335133432,"HDAC1/NDUFS2/PIK3R4/DNALI1/NDUFV2/SLC25A4/ATP5PB/NDUFC1/CREB3L3/TUBA4A/ATP5F1A/PSMD7/ADRM1/ACTR1B/TUBA8/ATG101/TUBA1C/ATP5F1B/NRF1/HIP1/BBC3/NDUFB1/GPX3/SDHC/NDUFB10/PSMC6/COX7A2L/KLC1/PSMD9/TUBB6/COX5B/PSMD3/PSMA6/DNAH11/SOD2/NDUFA5/TFAM/COXFA4/GPX7/TUBB4B/GPX1/TGM2/PSMB4/COX5A/DNAH9/AP2S1/MAP2K7/UQCR10/PSMB2/PSMD1/ITPR1/POLR2I/SEM1/NDUFA11/NDUFAB1/NDUFS5/CYCS/RCOR1/HTT/POLR2H/ATP5MC2/TUBB8/DCTN1/ERN1/AP2A1/MTOR/COX4I1/VDAC1/KIF5C/GNAQ/NRBF2/KIF5A/POLR2K/CLTC/PSMC2/NDUFV3/PSMD8/TRAF2/AP2B1/PSMA4/PLCB1/NDUFS3/PPIF/CREB3L4/NDUFB5/TUBB3/DNAL1/NDUFS7/PSMA7/ULK1/PPARGC1A/NDUFA7/NDUFA1/COX6A1/PSMD12/DCTN4/SLC1A2/EP300/POLR2D/ATP5F1E/CREB5/TBP/COX7C/AP2M1/DNAI1/COX8A/ATP5PD/PIK3C3/UQCRC2/CREB1/COXFA4L2/MAP3K10/PSMA2/PSMB1/NDUFB6/NDUFS4/POLR2B/UQCR11/CLTA/ATP5F1D/KLC4/POLR2A/ACTR10/ATG2B/ATG2A/GRIA3/CASP8/COX6B2/COX6C/REST/DCTN3/DNAH5/TUBA1B/PPARG/WIPI2/PSMB7/AMBRA1/PSMA1/COX7A2/ACTR1A/ATP5MC3/CLTB/AP2A2/KIF5B/PSMD2/NDUFA10/POLR2E/SDHB/NDUFS8/UQCRC1/DLG4/SIN3A/VDAC2/WIPI1/PSMA3/CREB3L2/BAX/COX7B/NDUFB7/VDAC3/CREBBP/SP1/GPX2/NDUFB11/POLR2G/SLC1A3/DCTN6/ATG14/NDUFB4/CYC1/NDUFC2-KCTD14/PSMC3/PSMB6/PSMD4/PSMA5",175
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","53/4315","78/9418",0.67948717948718,1.48306147309624,3.9392193603103,6.1945677096882e-05,0.000605691064947291,0.000605691064947291,"LSM6/LSM7/PFKM/DCPS/NUDT16/CNOT10/DHX36/TOB2/DCP1B/PFKL/PABPC4L/ENO3/EXOSC1/EXOSC4/TENT4A/XRN1/PNPT1/PABPC1L/PATL1/MPHOSPH6/DDX6/EDC3/XRN2/HSPD1/PABPC1/CNOT6L/SKIC3/DIS3L/CNOT6/MTREX/EXOSC3/LSM3/EXOSC6/PAN3/TENT4B/CNOT4/PABPC4/BTG1/LSM1/ENO1/EXOSC5/LSM5/CNOT8/EXOSC7/CNOT9/TOB1/C1D/EDC4/CNOT1/EXOSC8/DCP1A/SKIC8/EXOSC9",53
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","51/4315","75/9418",0.68,1.48418076477404,3.87105097638857,8.23819473733853e-05,0.00078374176960626,0.00078374176960626,"CTH/ALDOA/MAT2A/PGK1/PFKM/ASS1/PRPS1/CS/MTR/BCAT2/PAH/SHMT1/PFKL/ENO3/ASL/GAPDH/PYCR1/ARG1/GLUL/OTC/ACO2/ALDOB/MAT1A/MAT2B/PHGDH/IDH1/PGAM1/GOT2/GPT2/NAGS/ALDOC/PKM/PSPH/PC/PSAT1/IDH3G/ACO1/ENO1/ARG2/SHMT2/RPE/PYCR2/IDH3A/GPT/BCAT1/ALDH18A1/SDSL/ASNS/ABHD14A-ACY1/CPS1/TPI1",51
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","52/4315","77/9418",0.675324675324675,1.47397631337376,3.8400706645283,9.32404548627977e-05,0.000863701055571178,0.000863701055571178,"SMAD2/RALB/PIK3CA/KRAS/CDC42/DDB2/PIK3R1/TGFB2/RALBP1/GADD45B/PIK3CB/E2F1/CHUK/STAT1/E2F3/MAPK1/CDKN2A/JAK1/TGFB1/RAF1/SMAD3/CDK4/MTOR/CCND1/MAPK3/RAC1/PIK3R2/VEGFA/SMAD4/IKBKG/EGFR/PLD1/STAT3/TGFB3/CDKN1A/BRAF/RPS6KB1/BCL2L1/MAP2K1/RAC3/ERBB2/CDK6/RPS6KB2/RALGDS/PIK3CD/GADD45A/TGFBR1/AKT2/BAX/TGFBR2/NFKB1/BAK1",52
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","80/4315","128/9418",0.625,1.36413673232908,3.8141302474496,9.79109839926457e-05,0.000883709393984905,0.000883709393984905,"PNP/AK7/NME2/NT5C/HDDC3/PRPS1/NUDT16/ADCY5/LACC1/PDE4C/ADSL/PDE6D/AK3/ENPP3/NT5DC4/NUDT2/GMPS/NME1/PGM1/PDE5A/NT5M/PAICS/PAPSS2/AK5/PDE9A/RRM1/PDE8A/PDE2A/RRM2/ENTPD6/ADCY9/GUCY2C/PDE4A/ENTPD2/RRM2B/ADCY10/GART/PAPSS1/IMPDH2/ADK/GUK1/ADA/ADPRM/IMPDH1/GDA/APRT/NUDT9/PDE7B/NT5C2/ADSS2/AK9/DGUOK/NT5E/NTPCR/NME7/FHIT/PDE3B/NME6/ADA2/AK2/AMPD2/HPRT1/PDE4D/NPR2/PFAS/GUCY2D/ENTPD8/ENTPD5/NUDT5/PDE1A/ATIC/PDE3A/ITPA/PDE11A/AK1/DCK/PGM2/HDDC2/ENPP1/AK4",80
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","70/4315","110/9418",0.636363636363636,1.38893921837143,3.77297383486177,0.000117362379515424,0.00103278893973573,0.00103278893973573,"CAMK2B/ALDOA/PLCG2/EIF4E/IL6/PGK1/PFKM/MKNK1/PIK3CA/LTBR/HKDC1/PIK3R1/ANGPT1/IFNGR1/CUL2/PFKL/PIK3CB/ELOC/ENO3/HMOX1/MAPK1/VHL/PDHA1/GAPDH/ANGPT2/CAMK2G/LDHA/MTOR/ALDOB/TFRC/MKNK2/MAPK3/IL6R/PIK3R2/VEGFA/SERPINE1/EGFR/STAT3/EGLN1/EP300/IGF1R/CDKN1A/RPS6KB1/CAMK2D/MAP2K1/NOS3/ALDOC/HK2/ARNT/IGF1/ERBB2/SLC2A1/IFNGR2/ENO1/ELOB/RPS6KB2/EPAS1/TF/PIK3CD/EIF4EBP1/RPS6/EGLN2/AKT2/CDKN1B/PRKCG/CREBBP/MAP2K2/INSR/NFKB1/RBX1",70
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","67/4315","105/9418",0.638095238095238,1.39271864481598,3.72104797677352,0.000144761243470124,0.00124282823662156,0.00124282823662156,"OPA1/OPTN/SMURF1/TOMM40/HUWE1/BCL2L13/UBA52/GABARAP/CITED2/FKBP8/KRAS/SQSTM1/UBB/RRAS2/SAMM50/PHB2/SMURF2/GABARAPL1/MON1A/FIS1/TFE3/RAB5C/FOXO3/TBK1/SRC/E2F1/MON1B/MTX3/USP30/MFN2/MFN1/TOMM40L/CSNK2A1/TRAF2/BNIP3/NBR1/TOMM20/TFEB/SIAH1/ARIH1/FUNDC1/RAB7A/USP15/ULK1/USP8/CSNK2A2/MTX1/BCL2L1/NRAS/RHOT1/CCZ1B/RABGEF1/MAP1LC3B/MRAS/AMBRA1/VCP/RAB5B/NLRX1/RHOT2/ATF4/ATG9B/SP1/TBC1D15/RRAS/AMFR/GABARAPL2/CALCOCO2",67
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","57/4315","87/9418",0.655172413793103,1.42999160906221,3.70501024674856,0.000157563715595649,0.00132053399737306,0.00132053399737306,"SMAD2/RALB/PIK3CA/KRAS/AREG/DDB2/FOS/BBC3/AXIN1/PIK3R1/TGFB2/PMAIP1/GADD45B/SOS2/PIK3CB/SOS1/MAPK1/TGFB1/CYCS/RAF1/SMAD3/MTOR/CCND1/TCF7L1/MAPK3/RAC1/PIK3R2/SMAD4/EGFR/TGFB3/CDKN1A/BIRC5/BRAF/RPS6KB1/MAP2K1/NRAS/RHOA/RAC3/BCL2L11/APPL1/TCF7L2/RPS6KB2/RALGDS/PIK3CD/GADD45A/TGFBR1/APC/CTNNB1/AKT2/BAX/TCF7/TGFBR2/MAP2K2/MYC/MSH6/BAK1/MSH2",57
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","33/4315","45/9418",0.733333333333333,1.60058709926613,3.71344374075089,0.000162652644106831,0.00132349758356384,0.00132349758356384,"B4GALNT3/MGAT2/RPN1/ALG13/MGAT4A/MGAT1/DAD1/DDOST/KRTCAP2/MGAT4C/MAN2A1/ALG1/MAN1A2/ALG14/OSTC/ALG11/ALG3/MAN1A1/B4GALT3/HEXA/ALG12/OST4/ALG9/STT3B/MGAT4B/MAGT1/CHST9/MAN1C1/B4GALT1/MAN2A2/HEXB/B4GALT2/HEXD",33
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","69/4315","109/9418",0.63302752293578,1.38165775457918,3.68527351274685,0.000165647868237403,0.00132349758356384,0.00132349758356384,"IL6/PRKAG2/CREB3L3/SLC27A5/PIK3CA/AGT/ACACB/PRKAG1/PYGB/CPT1A/TBC1D4/NFKBIA/G6PC3/PTPN1/PIK3R1/PTPN11/TRIB3/MLXIPL/PDPK1/PIK3CB/PPP1CC/MLX/IRS2/PRKAA1/PPP1CA/TNFRSF1A/OGT/SLC2A4/RPS6KA1/MTOR/PTEN/GYS2/CREB3L4/PPP1R3B/PIK3R2/PTPRF/PRKAB2/FOXO1/PPP1R3C/PPARGC1A/STAT3/CREB5/CREB1/SLC27A4/RPS6KB1/NOS3/RPS6KA3/IRS1/SLC2A1/G6PC1/NR1H3/RPS6KB2/PPARA/NR1H2/MLXIP/PRKCE/PPP1R3D/CRTC2/PIK3CD/PRKCD/PYGL/CREB3L2/AKT2/PCK2/GFPT1/PPARGC1B/INSR/SREBF1/NFKB1",69
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","84/4315","137/9418",0.613138686131387,1.33824800602211,3.66717844634711,0.000172820307236658,0.00132349758356384,0.00132349758356384,"TRADD/CAPN2/TUBA4A/PIK3CA/PARP3/DFFA/TUBA8/FADD/KRAS/TUBA1C/NFKBIA/FOS/BBC3/PIK3R1/PMAIP1/PDPK1/GADD45B/CTSZ/RIPK1/PIK3CB/CAPN1/CHUK/TNFRSF1A/MAPK1/ITPR1/CFLAR/AIFM1/CTSS/CYCS/RAF1/CTSV/CASP6/ERN1/DIABLO/LMNB2/ITPR2/FAS/TRAF2/CTSH/MAPK3/FASLG/PIK3R2/PARP2/IKBKG/CTSD/XIAP/HRK/BIRC5/CTSL/NOL3/BCL2L1/TRAF1/TNFSF10/MAP2K1/NRAS/BCL2L11/PARP1/ENDOG/LMNB1/CASP8/CTSB/DFFB/DAB2IP/TUBA1B/HTRA2/BIRC2/ACTB/PIK3CD/LMNA/GADD45A/ATF4/ATM/ACTG1/CASP10/AKT2/BAX/PIDD1/MAP2K2/SPTAN1/ITPR3/NFKB1/TNFRSF10B/BAK1/CASP7",84
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","53/4315","80/9418",0.6625,1.44598493626883,3.68359733297795,0.000172957070579365,0.00132349758356384,0.00132349758356384,"PLCG2/EIF4E/IL6/PDGFC/PIK3CA/KRAS/SHC1/PIK3R1/ERBB3/GAB1/AXL/FOXO3/SOS2/PIK3CB/MET/SOS1/SRC/MAPK1/JAK1/PDGFD/RAF1/MTOR/PTEN/NF1/MAPK3/IL6R/PIK3R2/VEGFA/EGFR/STAT3/JAK2/IGF1R/PDGFRA/BRAF/RPS6KB1/BCL2L1/FGFR3/MAP2K1/NRAS/BCL2L11/PDGFRB/FGF2/IGF1/ERBB2/RPS6KB2/PIK3CD/EIF4EBP1/SHC2/RPS6/AKT2/BAX/PRKCG/MAP2K2",53
