"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","70/5171","87/9418",0.804597701149425,1.46542277111299,4.81222120853934,4.85431887440422e-07,9.49289024327937e-06,9.49289024327937e-06,"RALB/KRAS/AREG/DDB2/ARAF/BAK1/PIK3R1/AXIN1/MAPK8/PIK3CD/SMAD2/MAP2K2/DCC/BAX/AKT2/APC/PIK3CB/POLK/SOS2/AXIN2/GADD45B/MAPK10/MYC/TGFBR2/BCL2L11/RAC3/LEF1/PMAIP1/CDKN1A/GRB2/TGFB2/CCND1/JUN/PIK3R2/SMAD3/MTOR/MAPK3/PIK3R3/RAF1/NRAS/RHOA/RAC1/AKT1/SMAD4/CYCS/EGFR/CTNNB1/MAP2K1/BIRC5/BRAF/TGFB3/RPS6KB1/TCF7L1/MSH2/MAPK1/RALGDS/SOS1/BBC3/TCF7/FOS/PIK3CA/APPL1/TCF7L2/RALA/TGFB1/RPS6KB2/GSK3B/MSH6/GADD45A/TGFBR1",70
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","67/5171","83/9418",0.807228915662651,1.47021503146603,4.74767319601618,6.80090536966511e-07,1.20819999840862e-05,1.20819999840862e-05,"HDAC1/PHC3/AURKB/RNF2/MAX/KDM2A/DCAF7/E2F6/CBX3/SKP1/PHF19/ASXL2/JARID2/FBRSL1/EED/AEBP2/PHC2/ASXL1/SFMBT1/L3MBTL1/FOXK2/CBX8/OGT/CREBBP/BCORL1/TFDP1/MBD5/BMI1/PHC1/PCGF6/FBRS/SCMH1/PCGF1/EZH2/MBD6/HCFC1/L3MBTL2/UBE2D4/CBX4/TEX10/EZH1/MGA/USP16/EP300/USP7/PCGF3/BCOR/UBE2D3/FOXK1/YY1/CBX6/LCOR/AUTS2/UBE2D1/UBE2D2/RYBP/USP45/SUZ12/YAF2/MTF2/L3MBTL3/CBX7/PCGF5/L3MBTL4/KDM2B/COMMD3-BMI1/CBX2",67
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","69/5171","86/9418",0.802325581395349,1.46128453405171,4.7416902240415,7.18299280422514e-07,1.20819999840862e-05,1.20819999840862e-05,"CAMK2B/PLCG2/PTK2/KRAS/AREG/SHC1/ARAF/PIK3R1/MAPK8/PIK3CD/PRKCG/MAP2K2/AKT2/HBEGF/PIK3CB/SOS2/MAPK10/MYC/PAK3/CBLB/SRC/ERBB4/CDKN1A/CAMK2G/NCK2/GRB2/JUN/PIK3R2/MTOR/MAP2K4/MAPK3/PAK2/PIK3R3/RAF1/NRAS/BTC/PAK4/AKT1/PRKCA/MAP2K7/EGFR/MAP2K1/BRAF/STAT5A/RPS6KB1/NRG4/CDKN1B/GAB1/NRG2/ERBB3/CAMK2D/MAPK1/ABL2/SOS1/NRG1/PIK3CA/ABL1/ERBB2/STAT5B/CBL/RPS6KB2/PAK1/GSK3B/NCK1/CRKL/CRK/NRG3/EIF4EBP1/SHC2",69
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","58/5171","70/9418",0.828571428571429,1.50908638837473,4.71719225758686,7.20801135414232e-07,1.20819999840862e-05,1.20819999840862e-05,"RAPGEF1/RAP1A/KRAS/HIF1A/CDC42/HGF/ARAF/PIK3R1/PIK3CD/MAP2K2/EGLN3/AKT2/PIK3CB/EGLN2/SOS2/PTPN11/PAK3/RBX1/CDKN1A/GRB2/TGFB2/JUN/CREBBP/PIK3R2/MAPK3/PAK2/PIK3R3/RAF1/NRAS/RAC1/PAK4/VEGFA/AKT1/EGLN1/RAP1B/MET/VHL/MAP2K1/BRAF/CUL2/TGFB3/EP300/TFE3/GAB1/ARNT/MAPK1/ELOC/SOS1/PIK3CA/TGFB1/SLC2A1/FH/ELOB/PAK1/CRKL/CRK/FLCN/EPAS1",58
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","113/5171","154/9418",0.733766233766234,1.33641662920332,4.64452137391902,1.50565997077038e-06,2.40905595323261e-05,2.40905595323262e-05,"KMO/PDXP/AK7/NME2/GSS/MAT2A/PANK3/LIPT2/EPRS1/UGT2B11/PANK1/AK4/SHMT2/CPOX/ALDH3A2/GCH1/DHRS3/GGCX/UGT2B7/SHMT1/PDXK/UGT2B28/GUSB/GCLC/OXSM/GPHN/UGT2B4/AKR1A1/RFK/CTPS1/ALDH2/PPCS/BCAT1/UGT1A6/AFMID/NME1/UGP2/BCO1/VKORC1/FPGS/RGN/GMPPB/PPCDC/EARS2/QPRT/HMBS/KYNU/UROD/PNPO/MAT1A/GMPPA/ALAS1/UGT2A2/MTHFD1L/SPR/UROS/FLAD1/MTHFD2/AK1/AK5/RDH12/COQ2/MMAB/NADK/DLD/GCLM/UGT2B17/LIAS/HSD17B6/UGDH/TPK1/ADSS2/COQ7/DHFR2/PANK2/AK8/COQ6/MAT2B/RDH11/AK3/UMPS/NADK2/ALAD/FECH/HAAO/BCAT2/NMNAT1/DHODH/GGH/ADSL/ALPP/ALDH1B1/PTS/NQO1/AK9/PSAT1/COASY/CMPK1/CMPK2/HPD/NME7/NME6/PMM1/CAD/NADSYN1/DHFR/COQ3/AK2/COX15/COQ5/NMNAT2/MTHFD2L/IDO2",113
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","132/5171","184/9418",0.717391304347826,1.30659278753584,4.63423800009121,1.64619480111354e-06,2.51939378257377e-05,2.51939378257377e-05,"CAMK2B/NFATC2/PLCG2/PARD6A/EFNA4-EFNA3/SSH2/PTK2/ROCK1/KRAS/LIMK2/SRGAP3/EFNA2/CDC42/SEMA4A/RHOD/DPYSL5/BMPR1B/ITGB1/DPYSL2/PIK3R1/ABLIM1/RRAS/LIMK1/PPP3CC/WNT5B/TRPC1/PIK3CD/DCC/NTN1/NTN4/PIK3CB/PTCH1/SRGAP1/EFNA5/PTPN11/SEMA4C/ABLIM2/NEO1/PAK3/EFNA1/SRC/PARD6B/PLXNB1/GDF7/EPHB4/RAC3/BMPR2/ILK/RND1/CAMK2G/RGS3/WNT5A/PDPK1/NCK2/SEMA4G/ENAH/SSH3/PIK3R2/ROBO2/EPHA3/UNC5D/MAPK3/PAK2/PIK3R3/SEMA4D/SEMA3F/RAF1/EPHA2/NRAS/RHOA/RAC1/PAK4/SEMA3E/MYL12B/GNAI3/TRPC6/FZD3/LRRC4C/GNAI2/MYL5/MET/PRKCA/NFATC3/CDK5/PLXNC1/FES/ROCK2/SMO/NRP1/SSH1/PLXNA1/PPP3R1/SEMA3A/FYN/NGEF/SLIT2/SEMA6D/EFNB2/EFNA3/ARHGEF12/SHH/CAMK2D/GNAI1/SEMA3D/MAPK1/BMP7/CFL2/SLIT3/ROBO3/SEMA6A/PLXNB3/ROBO1/PIK3CA/ABL1/SEMA4B/PLXNB2/ABLIM3/SRGAP2/PPP3CA/PARD3/RYK/PAK1/GSK3B/MYL12A/RASA1/CFL1/NCK1/PLXNA2/SEMA3C/EPHA1/SEMA5B/EPHB3",132
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","62/5171","77/9418",0.805194805194805,1.46651028337356,4.53536580765034,2.10163749832553e-06,3.08240166421078e-05,3.08240166421078e-05,"RALB/KRAS/CDC42/DDB2/ARAF/BAK1/PIK3R1/NFKB1/MAPK8/PIK3CD/SMAD2/STAT3/BAX/AKT2/PIK3CB/POLK/GADD45B/MAPK10/STAT1/CHUK/CDKN2A/RALBP1/RAD51/JAK1/E2F1/TGFBR2/RAC3/CDKN1A/BCL2L1/TGFB2/CCND1/PIK3R2/SMAD3/MTOR/MAPK3/IKBKG/PIK3R3/RAF1/RAC1/VEGFA/AKT1/E2F3/SMAD4/EGFR/MAP2K1/RB1/BRAF/TGFB3/RPS6KB1/PLD1/MAPK1/RALGDS/CDK4/PIK3CA/BRCA2/RALA/TGFB1/ERBB2/CDK6/RPS6KB2/GADD45A/TGFBR1",62
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","29/5171","31/9418",0.935483870967742,1.70380721268114,4.33085431492132,2.79734588674978e-06,3.93866300854368e-05,3.93866300854368e-05,"AGXT2/CS/ACAT1/SHMT2/HOGA1/HYI/SHMT1/HAO1/AMT/MDH1/MMUT/PCCA/AFMID/ACO1/AGXT/ACO2/ACSS2/HAO2/MCEE/GRHPR/GLUL/DLD/GLYCTK/CAT/GLDC/PCCB/GCSH/MDH2/PGP",29
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","144/5171","205/9418",0.702439024390244,1.27936003320582,4.46213897264409,3.95401400148973e-06,5.35312664817071e-05,5.35312664817071e-05,"HDAC1/MAPKAPK2/EIF2AK2/CREB3L3/CCR5/ATF2/CCND3/KRAS/CDC42/H4C3/RBL1/MAD1L1/BAK1/C3/NFKBIA/PIK3R1/H2BC9/CASP8/SND1/SRF/UBR4/NFKB1/CCR3/PRKACB/CHD4/REL/PIK3CD/ATP6V0D2/CDK2/H2BC21/POLB/DDB1/VDAC3/YWHAG/SP100/YWHAQ/STAT3/GTF2E2/BAX/CCR8/PIK3CB/CREB3L2/RBPJ/IRF9/LTBR/H2BC18/H2BC26/CDK1/CCR4/H4C2/H2BC17/CDKN2A/HDAC5/GSN/JAK1/TRADD/SRC/CREB3L4/HDAC9/DLG1/PMAIP1/CDKN2B/CDKN1A/H2BC12/CCNA1/TRAF5/H4C5/IL6ST/GTF2A1/H4C11/GRB2/CREB3L1/CCND1/HDAC6/JUN/CREBBP/PIK3R2/H4C9/H4C4/VAC14/HDAC7/DDX3X/MAPK3/IKBKG/PIK3R3/UBE3A/HDAC10/NRAS/RHOA/RAC1/H2BC12L/H2BC15/RASA2/CREB1/CCNE2/TBP/H2BC13/ACTN1/TRAF2/IRF3/CCNA2/TRAF3/RB1/KAT2B/TBPL1/STAT5A/YWHAB/EP300/YWHAH/PXN/USP7/HNRNPK/CDKN1B/TRAF1/GTF2A2/CREB5/SNW1/HDAC11/H4C12/SCIN/MAPK1/HDAC4/LYN/YWHAZ/CDK4/CHEK1/PIK3CA/PKM/MDM2/STAT5B/SKP2/HPN/NFKB2/CDK6/H2BC3/GTF2H3/RBL2/HDAC8/H2BC5/GTF2B/ACTN4/ATP6V0D1/H2BC11/ATF4",144
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","143/5171","204/9418",0.700980392156863,1.27670341004319,4.4086732756757,5.12390596375114e-06,6.55162006334604e-05,6.55162006334604e-05,"CAMK2B/PLCG2/PPP1R12C/ANK3/PTK2/ROCK1/KRAS/HIF1A/CDC42/HGF/RRAS2/FN1/ARAF/ITGB1/COL1A2/SDC2/PIK3R1/CAV3/SDC4/IHH/RRAS/ITGA5/PRKACB/WNT5B/VAV2/HSPG2/PIK3CD/ITGB3/SMAD2/SDC1/PRKCG/MAP2K2/ITGA2/ITGB5/STAT3/AKT2/PLCE1/HBEGF/PIK3CB/SOS2/PTCH1/PPP1CC/MAPK13/FZD9/FZD4/PTPN11/MYC/PPP1CA/PDCD4/THBS1/ITPR1/SRC/FASLG/DROSHA/DDX5/WNT2B/ERBB4/CDKN1A/TWIST2/CD44/GPC3/CAMK2G/EZR/WNT5A/PDPK1/GRB2/TGFB2/CCND1/PIK3R2/MTOR/WNT10B/MAPK3/MAPK14/FZD5/PIK3R3/ITPR2/HPSE2/RAF1/VAV3/NRAS/RHOA/RAC1/VEGFA/AKT1/ITPR3/FZD3/MET/PRKCA/PPP1R12B/FZD7/PPP1R12A/TIMP3/FAS/EGFR/ROCK2/CTNNB1/SMO/MAP2K1/BRAF/CAV1/IGF1R/RPS6KB1/ANK2/TFAP4/CAV2/PXN/MIR21/ARHGEF1/WNT8B/CTSL/GAB1/PTPN6/ERBB3/ARHGEF12/FZD1/SHH/CAMK2D/MAPK1/FRS2/NANOGP8/ACTB/SOS1/MRAS/HPSE/WNT11/PIK3CA/HCLS1/MDM2/IQGAP1/TGFB1/FGF2/IGF1/ERBB2/ACTG1/PLAUR/ESR1/SLC9A1/EIF4B/CBL/RPS6KB2/PAK1/RDX/RPS6",143
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","114/5171","158/9418",0.721518987341772,1.31411058263098,4.39347381239087,5.33994532421814e-06,6.55162006334604e-05,6.55162006334604e-05,"LPIN2/EIF4E/ATP6V1A/CASTOR2/STRADA/KRAS/ULK1/PIK3R1/SEC13/INSR/RICTOR/WNT5B/PIK3CD/DEPDC5/PRKCG/MAP2K2/CAB39/ATP6V1B1/RPTOR/LAMTOR3/RRAGA/AKT2/MAPKAP1/PIK3CB/ATP6V1G1/SOS2/ATP6V1C2/RNF152/CAB39L/FZD9/RRAGD/FZD4/CASTOR1/PRKAA1/CHUK/LRP5/DEPTOR/TNFRSF1A/AKT1S1/RPS6KA1/FNIP2/LAMTOR1/WNT2B/WNT5A/IRS1/PDPK1/LPIN1/LRP6/GRB2/TELO2/GRB10/SEH1L/PIK3R2/STK11/MTOR/LPIN3/WNT10B/MAPK3/FZD5/PIK3R3/RRAGC/ATP6V1E2/RRAGB/RAF1/NRAS/RHOA/SGK1/PTEN/AKT1/CLIP1/DVL1/FZD3/RPS6KA2/PRKCA/FZD7/NPRL3/TSC1/WDR59/MAP2K1/BRAF/ATP6V1F/DVL2/IGF1R/RPS6KB1/TTI1/LAMTOR4/WNT8B/ATP6V1H/SLC38A9/MLST8/STRADB/FZD1/MAPK1/SOS1/ATP6V1B2/RHEB/WNT11/PIK3CA/NPRL2/RPS6KA3/IGF1/SKP2/SESN2/ATP6V1C1/SLC7A5/EIF4B/RPS6KB2/GSK3B/LAMTOR2/FLCN/PRR5/EIF4EBP1/SLC3A2/RPS6",114
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","44/5171","52/9418",0.846153846153846,1.54110944170894,4.31729903279285,5.39764152946123e-06,6.55162006334604e-05,6.55162006334604e-05,"LIPC/SCARB1/ANGPTL3/SOAT1/LIPG/APOC1/APOE/VDAC3/APOB/VDAC2/ABCA1/ABCB11/NPC1/STARD3NL/MYLIP/APOC3/CYP27A1/LIPA/CETP/CYP7A1/SORT1/LRP1/LDLRAP1/NPC2/APOA2/VDAC1/ANGPTL8/VAPB/APOH/LRPAP1/LRP2/LDLR/CIDEB/STARD3/SOAT2/LPL/OSBPL5/VAPA/PLTP/ANGPTL4/NCEH1/CD36/PCSK9/APOA1",44
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","41/5171","48/9418",0.854166666666667,1.55570328111906,4.25888788951274,6.99491075931809e-06,8.06392665320467e-05,8.06392665320467e-05,"ALDH6A1/ACADM/AGXT2/HIBCH/EHHADH/ACAA1/AACS/ACAT1/ALDH3A2/ALDH7A1/MMUT/HMGCL/PCCA/ALDH2/HSD17B10/BCAT1/ACSF3/HADHA/ALDH9A1/ABAT/HMGCS2/ACADSB/MCEE/HIBADH/DLD/OXCT1/HADH/AUH/AOX1/MCCC1/PCCB/BCKDHB/DBT/BCAT2/ACAA2/ALDH1B1/HADHB/ACAD8/HMGCS1/BCKDHA/ECHS1",41
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","63/5171","80/9418",0.7875,1.43428253722684,4.30420401980887,7.10175358662911e-06,8.06392665320467e-05,8.06392665320467e-05,"PLCG2/EIF4E/IL6/PDGFC/KRAS/HGF/SHC1/ARAF/PIK3R1/PDGFRB/PIK3CD/PRKCG/MAP2K2/STAT3/BAX/AKT2/PIK3CB/AXL/FOXO3/SOS2/JAK1/BCL2L11/SRC/FGFR3/BCL2L1/GRB2/PIK3R2/MTOR/MAPK3/PIK3R3/RAF1/NRAS/PTEN/VEGFA/AKT1/JAK2/MET/PRKCA/PDGFRA/NF1/EGFR/MAP2K1/BRAF/IGF1R/RPS6KB1/IL6R/GAB1/NRG2/ERBB3/PDGFA/MAPK1/SOS1/NRG1/PDGFD/PIK3CA/FGF2/IGF1/ERBB2/RPS6KB2/GSK3B/EIF4EBP1/SHC2/RPS6",63
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","82/5171","109/9418",0.752293577981651,1.37016068795807,4.2889842464265,8.31358548698388e-06,8.91406646799565e-05,8.91406646799565e-05,"IL6/PRKAG2/CREB3L3/SLC2A2/SLC27A5/AGT/ACACB/PRKAG1/PYGB/CPT1A/TBC1D4/CPT1B/SLC27A2/PTPN1/NFKBIA/PIK3R1/PPP1R3A/NFKB1/INSR/MAPK8/PIK3CD/TRIB3/STAT3/AKT2/PIK3CB/CREB3L2/G6PC3/PPP1CC/MLX/PPARGC1B/PCK2/PTPN11/MAPK10/PRKAA1/PPP1CA/TNFRSF1A/PTPRF/SLC2A4/GFPT1/CREB3L4/RPS6KA1/GYS2/NOS3/IRS1/PPARGC1A/PDPK1/IRS2/OGT/CREB3L1/FOXO1/PIK3R2/MTOR/PIK3R3/GFPT2/PTEN/AKT1/PPP1R3B/CREB1/RPS6KA2/PRKAB2/RPS6KB1/PPP1R3C/SLC27A4/MLXIPL/CREB5/G6PC1/NR1H2/PIK3CA/RPS6KA3/SLC2A1/PPP1R3D/NR1H3/RPS6KB2/GSK3B/SREBF1/PPARA/MLXIP/PRKCE/CD36/CRTC2/PRKCD/PYGL",82
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","121/5171","170/9418",0.711764705882353,1.29634500096693,4.30229889807223,8.35693731374592e-06,8.91406646799565e-05,8.91406646799565e-05,"PLCG2/ARID2/KRAS/HGF/SHC1/DDB2/PHF10/ARAF/BAK1/PIK3R1/AXIN1/HMOX1/WNT5B/DPF3/PIK3CD/SMAD2/PRKCG/MAP2K2/GSTM1/BAX/AKT2/APC/PIK3CB/POLK/SOS2/AXIN2/GADD45B/FZD9/FZD4/ACTL6A/MYC/KEAP1/LRP5/CDKN2A/E2F1/TGFBR2/SMARCD3/TXNRD1/LEF1/GSTM2/WNT2B/CDKN1A/BCL2L1/WNT5A/LRP6/GSTA2/GRB2/ARID1A/MGST3/TGFB2/CCND1/PIK3R2/NFE2L2/SMAD3/MTOR/WNT10B/MAPK3/FZD5/PIK3R3/GSTP1/RAF1/NRAS/PTEN/AKT1/E2F3/GSTM4/DVL1/FZD3/GSTA1/TERC/MET/PRKCA/FZD7/SMAD4/GSTO1/GSTA4/SMARCD1/EGFR/CTNNB1/MAP2K1/RB1/BRAF/ACTL6B/TGFB3/ARID1B/FRAT1/SMARCA4/DVL2/IGF1R/RPS6KB1/GSTA5/WNT8B/SMARCC1/GAB1/TCF7L1/MGST1/FZD1/MAPK1/ACTB/SOS1/GSTO2/SMARCD2/CSNK1A1/TCF7/CDK4/NQO1/WNT11/PIK3CA/GSTA3/TXNRD3/TCF7L2/TGFB1/ACTG1/CDK6/MGST2/RPS6KB2/GSK3B/SMARCE1/GADD45A/TGFBR1/SHC2",121
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","308/5171","480/9418",0.641666666666667,1.16867465996261,4.18555169743789,1.50733669779266e-05,0.000152997249406506,0.000152997249406506,"GPR37/NDUFS2/CAMK2B/PIK3R4/DNALI1/NDUFV2/EIF2S1/SLC25A4/ATP5PB/IL6/NDUFC1/OPTN/DNAH17/CAPN2/TUBA4A/ATP5F1C/ATP5F1A/PSMD7/UBA52/ADRM1/ACTR1B/TUBA8/FADD/MAP2K6/KRAS/ATG101/TUBA1C/ATP5F1B/SQSTM1/CHMP2B/UBB/HIP1/CCS/ARAF/ULK1/BAK1/IL1A/PSMB6/PSMC3/MAP2K3/SNCA/ATP5MC3/CYC1/NDUFB4/CASP8/AXIN1/TOMM40/DNAH8/PPP3CC/GRIN1/NFKB1/BECN2/PSMD2/ATG14/WNT5B/MAPK8/DCTN3/VDAC3/GPX2/PSMC2/PRKCG/MAP2K2/NDUFB11/PSMC6/CACNA1D/TUBA1B/COX7B/TRAP1/COX4I1/BAX/BID/APC/PSMA3/COX6A1/ERN1/DCTN1/VDAC2/NDUFS8/NDUFA5/ATXN1L/AXIN2/GRIA4/MAPK13/FZD9/FZD4/COX5A/HSD17B10/MAPK10/UBA7/DNAH9/TUBB3/ATP2A2/TUBB4B/STX1A/LRP5/UBC/UCHL1/TNFRSF1A/PSMB2/MAP1LC3A/WDR41/SPG11/PSMD9/ITPR1/ATF6/NDUFA11/NDUFAB1/FASLG/UQCR11/SEM1/EIF2AK3/PSMB1/NDUFB10/FUS/UQCR10/MCU/PSMA2/COX8A/TUBB8/CAPN1/WNT2B/NDUFA9/UBE2L6/ATXN1/ATP5PD/XBP1/PIK3C3/CAMK2G/BCL2L1/ALS2/CDK5R1/WNT5A/GRM5/NDUFB7/LRP6/COX7C/PSMA5/PINK1/LOC107984365/PSMB4/VDAC1/CHRM5/CSNK1E/GNAQ/SNCAIP/HTRA2/NDUFB6/NRBF2/PSMA6/MTOR/DNAL1/NDUFS4/CALM1/UBE2G2/WNT10B/PARK7/MAPK3/PSMA7/PSMA4/MAPK14/DNAH12/FZD5/ITPR2/NOX4/RB1CC1/ATP5MC2/TOMM40L/NDUFV3/DERL1/VAPB/RAF1/RAB1A/NRAS/UQCRC2/NDUFS3/NDUFS7/RAC1/HTT/UQCRHL/NDUFB5/CACNA1C/IFT57/ITPR3/DVL1/CALM3/COXFA4/FZD3/PPIF/C9orf72/MFN2/DNAH6/TBK1/PLCB4/PRKCA/TRAF2/SMCR8/SPTBN2/GRIA2/CACNA1S/TUBB6/FZD7/CDK5/ATXN2/MAP2K7/PSMD8/ATXN3/GPX3/CYCS/FAS/NDUFA1/KIF5C/CTNNB1/NOS2/RAB39B/MAP2K1/UBE2J1/NDUFS5/NDUFA7/BRAF/PPP3R1/DCTN4/CSNK2A2/FRAT1/NDUFA10/DVL2/ATP5F1E/CSNK2A1/CAT/CASP7/DNAI1/DNAH11/MAP3K10/KLC1/WNT8B/COX5B/PSMD3/GRIN2D/SDHC/COXFA4L2/PSMD1/ZFYVE1/FZD1/DNAH14/ATG2B/TARDBP/CAMK2D/CSF1/PLCB1/GRIA1/MAPK1/KIF5A/PSMD12/NDUFB1/CSNK1A1/PDYN/DNAH5/DKK1/APP/GPX7/COX7A2L/PSMD4/TUBB4A/SIGMAR1/WNT11/VCP/FIG4/UBA1/PSEN1/NDUFC2-KCTD14/ATP5F1D/RAB8A/KLC4/MFN1/ACTR10/ATXN2L/ATG2A/CHRM1/UBE2L3/GRIA3/MAP1LC3B/COX6B2/COX6C/PRKN/PPP3CA/PPID/DNAH2/CALML5/CALML4/WIPI2/WIPI1/GSK3B/TANK/PSMB7/AMBRA1/COX7B2/PSMA1/GPX1/COX7A2/ACTR1A/PTGS2/UBE2G1/CHRM3/KIF5B/SDHB/DCTN6/ATF4/UQCRC1/DLG4",308
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","112/5171","157/9418",0.713375796178344,1.29927929770018,4.17253495633069,1.5212794685306e-05,0.000152997249406506,0.000152997249406506,"CAMK2B/NFATC2/MAPKAPK2/ELMO1/CPT1A/PTK2/SPHK2/MFGE8/HIF1A/VPS33A/CPT1B/ALOX15/CEBPB/CD47/SIRT1/ITGB3/PPARD/SLC66A1/MAP2K2/EPOR/XKR8/ITGB5/P2RY6/PANX1/PLA2G15/CX3CL1/ODC1/CD24/DUSP4/AXL/ABCA1/RAB5C/ANO5/RXRA/ATP11B/MAPK13/HAVCR1/PTPN11/ATP2A2/THBS1/S1PR1/ANO3/SIRPA/LIPA/DOCK1/XKR9/TGFBRAP1/VPS18/LRP1/CAMK2G/DNMT3A/VPS39/HAVCR2/BCAR1/ARG1/PTGER4/RAB14/ADAM9/SLC16A1/MAPK3/MAPK14/ATP8A1/DUSP7/SGK1/PECAM1/RAC1/ATP11A/JAK2/BSG/CREB1/NFATC3/ADAM10/RAB17/RAB7A/MAP2K1/CASP7/PLA2G6/DUSP5/TYRO3/PTPN6/CDC50B/PROS1/ARNT/MEGF10/RAB5B/CAMK2D/VPS8/MAPK1/CX3CR1/ANO4/NR1H2/CH25H/TGFB1/DUSP16/CASP1/SPHK1/SLC2A1/PBX1/ARG2/VPS16/CALR/PPARG/NR1H3/ANO6/ADAM17/VPS41/CRKL/CRK/PTGS2/GULP1/CD36/MERTK",112
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","48/5171","59/9418",0.813559322033898,1.48174467122708,4.09572345520677,1.79447836279255e-05,0.00017546010658416,0.00017546010658416,"KRAS/DDB2/ARAF/BAK1/CTNNA2/PIK3R1/AXIN1/PIK3CD/MAP2K2/BAX/AKT2/APC/PIK3CB/FOXO3/POLK/SOS2/AXIN2/GADD45B/MYC/LEF1/CDKN1A/ILK/PDPK1/GRB2/CCND1/PIK3R2/CTNNA3/MAPK3/PIK3R3/RAF1/NRAS/PTEN/AKT1/EGFR/CTNNB1/MAP2K1/BRAF/CTNNA1/TCF7L1/MAPK1/SOS1/TCF7/PIK3CA/TCF7L2/ERBB2/GSK3B/CDH1/GADD45A",48
"Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","85/5171","115/9418",0.739130434782609,1.34618650837026,4.12144939529778,1.85827708028014e-05,0.000176787441150975,0.000176787441150975,"NACA/MMP24/CREB3L3/ATF2/SLC34A1/MMP15/AKAP13/ADCY5/ARAF/PTH1R/VDR/STK39/ARRB2/PRKACB/RUNX2/WNK2/GNA13/PRKCG/MAFB/HBEGF/CREB3L2/ARRB1/RXRA/GNAS/LRP5/ITPR1/SLC34A2/CREB3L4/PTHLH/CDKN1A/ARHGEF11/ADCY9/CYP24A1/GATA3/LRP6/CREB3L1/CASR/GNAQ/ADCY1/NHERF1/WNK4/MAPK3/EGR1/ITPR2/RAF1/MMP14/RHOA/SGK1/MEF2A/GNAI3/ITPR3/PDE4A/GNAI2/PDE4C/CREB1/PLCB4/PRKCA/RXRG/PDE4D/EGFR/SLC12A3/MAP2K1/BRAF/JUND/GCM1/ARHGEF1/NACA2/PLD1/CREB5/PTH/GNAI1/PLCB1/MAPK1/SP1/GNA11/FOS/MEF2C/MEF2D/TNFSF11/PDE4B/WNK3/GNA12/NR4A2/WNK1/ATF4",85
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","64/5171","83/9418",0.771084337349398,1.40438450766904,4.08299471405396,2.10174725357633e-05,0.00019468816664707,0.00019468816664707,"PEX2/ACSL5/EPHX2/DHRS4/PECR/EHHADH/BAAT/SCP2/ACAA1/SLC27A2/PEX26/PXMP4/XDH/CROT/NUDT12/AMACR/PIPOX/HAO1/ACOX2/MVK/GNPAT/MPV17/ABCD3/HMGCL/NUDT7/MLYCD/SLC25A17/ABCD1/PEX16/ACSL3/ACSL1/ACOX1/AGXT/PEX6/ACOT8/PEX12/MPV17L2/HAO2/NUDT13/IDH1/DDO/PXMP2/ACSL6/ABCD2/PMVK/HSD17B4/NOS2/ACOX3/PAOX/CAT/SOD2/ACSL4/PEX14/PEX10/PEX11B/PRDX1/CRAT/AGPS/PRDX5/GSTK1/ECI2/PHYH/PEX1/ECH1",64
